40.30,3500.00,3532.12,58.85
40.35,3500.00,3532.07,58.71
40.40,3500.00,3531.71,58.65
40.45,3500.00,3531.78,58.48
40.50,3500.00,3531.54,58.39
40.55,3500.00,3531.56,58.22
40.60,3500.00,3531.33,58.13
40.65,3500.00,3531.02,58.07
40.70,3500.00,3530.77,57.99
40.75,3500.00,3530.48,57.93
40.80,3500.00,3530.00,57.92
40.85,3500.00,3530.15,57.72
40.90,3500.00,3529.80,57.68
40.95,3500.00,3529.46,57.63
41.00,3500.00,3529.18,57.56
41.05,3500.00,3529.32,57.38
41.10,3500.00,3529.01,57.32
41.15,3500.00,3528.61,57.30
41.20,3500.00,3528.63,57.15
41.25,3500.00,3528.50,57.05
41.30,3500.00,3528.42,56.93
41.35,3500.00,3528.35,56.81
41.40,3500.00,3528.28,56.69
41.45,3500.00,3528.12,56.59
41.50,3500.00,3528.21,56.42
41.55,3500.00,3530.80,55.51
41.60,3500.00,3534.26,54.31
41.65,3500.00,3538.25,52.95
41.70,3500.00,3542.94,51.35
41.75,3500.00,3548.19,49.56
41.80,3500.00,3552.83,47.93
41.85,3500.00,3558.34,46.01
41.90,3500.00,3566.62,43.23
41.95,3500.00,3576.04,40.07
42.00,3500.00,3587.29,36.32
42.05,3500.00,3599.17,32.32
42.10,3500.00,3611.71,28.06
42.15,3500.00,3624.18,23.76
42.20,3500.00,3636.57,19.42
42.25,3500.00,3647.84,15.36
42.30,3500.00,3658.55,11.41
42.35,3500.00,3669.37,7.37
42.40,3500.00,3681.05,3.02
42.45,3500.00,3693.45,0.00
42.50,3500.00,3705.73,0.00
42.55,3500.00,3718.04,0.00
42.60,3500.00,3729.44,0.00
42.65,3500.00,3739.72,0.00
42.70,3500.00,3749.93,0.00
42.75,3500.00,3759.98,0.00
42.80,3500.00,3770.14,0.00
42.85,3500.00,3779.58,0.00
42.90,3500.00,3788.50,0.00
42.95,3500.00,3797.12,0.00
43.00,3500.00,3805.02,0.00
43.05,3500.00,3812.42,0.00
43.10,3500.00,3819.60,0.00
43.15,3500.00,3826.22,0.00
43.20,3500.00,3832.46,0.00
43.25,3500.00,3838.83,0.00
43.30,3500.00,3844.54,0.00
43.35,3500.00,3850.16,0.00
43.40,3500.00,3855.61,0.00
43.45,3500.00,3860.48,0.00
43.50,3500.00,3865.30,0.00
43.55,3500.00,3869.49,0.00
43.60,3500.00,3874.11,0.00
43.65,3500.00,3878.01,0.00
43.70,3500.00,3881.76,0.00
43.75,3500.00,3885.57,0.00
43.80,3500.00,3889.14,0.00
43.85,3500.00,3892.43,0.00
43.90,3500.00,3895.56,0.00
43.95,3500.00,3898.83,0.00
44.00,3500.00,3902.14,0.00
44.05,3500.00,3905.13,0.00
44.10,3500.00,3908.03,0.00
44.15,3500.00,3910.58,0.00
44.20,3500.00,3913.30,0.00
44.25,3500.00,3916.53,0.00
44.30,3500.00,3920.21,0.00
44.35,3500.00,3925.20,0.00
44.40,3500.00,3930.79,0.00
44.45,3500.00,3936.85,0.00
44.50,3500.00,3943.25,0.00
44.55,3500.00,3948.94,0.00
44.60,3500.00,3954.44,0.00
44.65,3500.00,3959.62,0.00
44.70,3500.00,3964.49,0.00
44.75,3500.00,3969.12,0.00
44.80,3500.00,3973.61,0.00
44.85,3500.00,3977.93,0.00
44.90,3500.00,3982.73,0.00
44.95,3500.00,3986.55,0.00
45.00,3500.00,3990.77,0.00
45.05,3500.00,3994.53,0.00
45.10,3500.00,3998.00,0.00
45.15,3500.00,3999.95,0.00
45.20,3500.00,4002.91,0.00
45.25,3500.00,4006.01,0.00
45.30,3500.00,4008.66,0.00
45.35,3500.00,4011.38,0.00
45.40,3500.00,4013.51,0.00
45.45,3500.00,4016.03,0.00
45.50,3500.00,4018.18,0.00
45.55,3500.00,4020.27,0.00
45.60,3500.00,4021.96,0.00
45.65,3500.00,4023.71,0.00
45.70,3500.00,4025.37,0.00
45.75,3500.00,4027.21,0.00
45.80,3500.00,4028.60,0.00
45.85,3500.00,4030.12,0.00
45.90,3500.00,4031.56,0.00
45.95,3500.00,4032.43,0.00
46.00,3500.00,4033.71,0.00
46.05,3500.00,4034.77,0.00
46.10,3500.00,4035.99,0.00
46.15,3500.00,4037.09,0.00
46.20,3500.00,4038.28,0.00
46.25,3500.00,4039.12,0.00
46.30,3500.00,4040.01,0.00
46.35,3500.00,4040.76,0.00
46.40,3500.00,4041.27,0.00
46.45,3500.00,4042.41,0.00
46.50,3500.00,4042.94,0.00
46.55,3500.00,4043.79,0.00
46.60,3500.00,4044.65,0.00
46.65,3500.00,4045.07,0.00
46.70,3500.00,4045.52,0.00
46.75,3500.00,4046.29,0.00
46.80,3500.00,4046.83,0.00
46.85,3500.00,4047.58,0.00
46.90,3500.00,4047.96,0.00
46.95,3500.00,4048.71,0.00
47.00,3500.00,4049.32,0.00
47.05,3500.00,4049.56,0.00
47.10,3500.00,4049.93,0.00
47.15,3500.00,4050.28,0.00
47.20,3500.00,4050.77,0.00
47.25,3500.00,4051.23,0.00
47.30,3500.00,4051.72,0.00
47.35,3500.00,4052.08,0.00
47.40,3500.00,4052.13,0.00
47.45,3500.00,4052.42,0.00
47.50,3500.00,4052.65,0.00
47.55,3500.00,4052.92,0.00
47.60,3500.00,4053.27,0.00
47.65,3500.00,4053.36,0.00
47.70,3500.00,4053.44,0.00
47.75,3500.00,4053.52,0.00
47.80,3500.00,4053.69,0.00
47.85,3500.00,4053.86,0.00
47.90,3500.00,4053.81,0.00
47.95,3500.00,4053.77,0.00
48.00,3500.00,4054.03,0.00
48.05,3500.00,4054.18,0.00
48.10,3500.00,4054.32,0.00
48.15,3500.00,4054.71,0.00
48.20,3500.00,4054.82,0.00
48.25,3500.00,4054.53,0.00
48.30,3500.00,4054.55,0.00
48.35,3500.00,4054.23,0.00
48.40,3500.00,4054.27,0.00
48.45,3500.00,4054.20,0.00
48.50,3500.00,4054.14,0.00
48.55,3500.00,4054.13,0.00
48.60,3500.00,4053.98,0.00
48.65,3500.00,4054.08,0.00
48.70,3500.00,4054.33,0.00
48.75,3500.00,4053.96,0.00
48.80,3500.00,4054.16,0.00
48.85,3500.00,4054.05,0.00
48.90,3500.00,4053.85,0.00
48.95,3500.00,4053.81,0.00
49.00,3500.00,4053.77,0.00
49.05,3500.00,4053.83,0.00
49.10,3500.00,4053.84,0.00
49.15,3500.00,4053.55,0.00
49.20,3500.00,4053.62,0.00
49.25,3500.00,4053.44,0.00
49.30,3500.00,4053.27,0.00
49.35,3500.00,4053.35,0.00
49.40,3500.00,4053.38,0.00
49.45,3500.00,4053.47,0.00
49.50,3500.00,4053.49,0.00
49.55,3500.00,4053.82,0.00
49.60,3500.00,4053.83,0.00
49.65,3500.00,4053.63,0.00
49.70,3500.00,4053.50,0.00
49.75,3500.00,4053.23,0.00
49.80,3500.00,4053.02,0.00
49.85,3500.00,4052.87,0.00
49.90,3500.00,4052.97,0.00
49.95,3500.00,4053.22,0.00
50.00,3500.00,4053.51,0.00
50.05,3500.00,4053.29,0.00
50.10,3500.00,4053.17,0.00
50.15,3500.00,4053.26,0.00
50.20,3500.00,4052.75,0.00
50.25,3500.00,4051.46,0.00
50.30,3500.00,4049.24,0.00
50.35,3500.00,4046.03,0.00
50.40,3500.00,4042.48,0.00
50.45,3500.00,4039.25,0.00
50.50,3500.00,4036.39,0.00
50.55,3500.00,4033.77,0.00
50.60,3500.00,4030.93,0.00
50.65,3500.00,4028.69,0.00
50.70,3500.00,4026.45,0.00
50.75,3500.00,4024.88,0.00
50.80,3500.00,4023.78,0.00
50.85,3500.00,4023.29,0.00
50.90,3500.00,4022.98,0.00
50.95,3500.00,4022.68,0.00
51.00,3500.00,4022.60,0.00
51.05,3500.00,4022.87,0.00
51.10,3500.00,4023.67,0.00
51.15,3500.00,4024.14,0.00
51.20,3500.00,4024.48,0.00
51.25,3500.00,3998.96,0.00
51.30,3500.00,3968.16,0.00
51.35,3500.00,3938.40,0.00
51.40,3500.00,3910.13,0.00
51.45,3500.00,3883.18,0.00
51.50,3500.00,3857.47,0.00
51.55,3500.00,3833.34,0.00
51.60,3500.00,3810.53,0.00
51.65,3500.00,3789.30,0.00
51.70,3500.00,3768.89,0.00
51.75,3500.00,3750.19,0.00
51.80,3500.00,3732.18,0.00
51.85,3500.00,3715.27,0.00
51.90,3500.00,3699.01,0.00
51.95,3500.00,3683.76,1.30
52.00,3500.00,3669.62,4.62
52.05,3500.00,3656.09,7.83
52.10,3500.00,3643.98,10.68
52.15,3500.00,3633.09,13.23
52.20,3500.00,3622.98,15.60
52.25,3500.00,3613.13,17.94
52.30,3500.00,3604.38,20.00
52.35,3500.00,3596.71,21.78
52.40,3500.00,3589.37,23.50
52.45,3500.00,3582.65,25.07
52.50,3500.00,3576.57,26.48
52.55,3500.00,3570.64,27.87
52.60,3500.00,3565.11,29.18
52.65,3500.00,3560.40,30.27
52.70,3500.00,3555.93,31.30
52.75,3500.00,3551.79,32.27
52.80,3500.00,3547.80,33.21
52.85,3500.00,3544.06,34.09
52.90,3500.00,3540.60,34.90
52.95,3500.00,3537.37,35.67
53.00,3500.00,3534.36,36.39
53.05,3500.00,3531.74,37.00
53.10,3500.00,3529.30,37.58
53.15,3500.00,3527.09,38.09
53.20,3500.00,3525.28,38.50
53.25,3500.00,3523.17,39.01
53.30,3500.00,3521.31,39.45
53.35,3500.00,3519.79,39.80
53.40,3500.00,3518.25,40.16
53.45,3500.00,3516.89,40.48
53.50,3500.00,3515.55,40.80
53.55,3500.00,3514.32,41.09
53.60,3500.00,3513.30,41.32
53.65,3500.00,3512.09,41.62
53.70,3500.00,3511.03,41.87
53.75,3500.00,3510.18,42.07
53.80,3500.00,3509.72,42.16
53.85,3500.00,3509.29,42.24
53.90,3500.00,3508.32,42.49
53.95,3500.00,3507.41,42.72
54.00,3500.00,3506.44,42.97
54.05,3500.00,3506.11,43.04
54.10,3500.00,3505.81,43.10
54.15,3500.00,3505.42,43.19
54.20,3500.00,3504.85,43.33
54.25,3500.00,3504.15,43.52
54.30,3500.00,3503.80,43.60
54.35,3500.00,3503.36,43.71
54.40,3500.00,3503.04,43.79
54.45,3500.00,3502.54,43.93
54.50,3500.00,3502.06,44.06
54.55,3500.00,3501.91,44.09
54.60,3500.00,3501.76,44.13
54.65,3500.00,3501.42,44.22
54.70,3500.00,3501.40,44.22
54.75,3500.00,3501.23,44.26
54.80,3500.00,3500.92,44.35
54.85,3500.00,3500.82,44.38
54.90,3500.00,3500.83,44.37
54.95,3500.00,3500.84,44.36
55.00,3500.00,3501.00,44.31
55.05,3500.00,3501.00,44.31
55.10,3500.00,3501.10,44.27
55.15,3500.00,3500.94,44.31
55.20,3500.00,3500.95,44.31
55.25,3500.00,3500.95,44.30
55.30,3500.00,3500.85,44.33
55.35,3500.00,3500.76,44.35
55.40,3500.00,3500.67,44.37
55.45,3500.00,3500.69,44.36
55.50,3500.00,3500.80,44.33
55.55,3500.00,3500.41,44.44
55.60,3500.00,3500.39,44.44
55.65,3500.00,3500.32,44.46
55.70,3500.00,3500.41,44.43
55.75,3500.00,3500.14,44.51
55.80,3500.00,3500.08,44.53
55.85,3500.00,3499.98,44.56
55.90,3500.00,3500.13,44.52
55.95,3500.00,3499.82,44.61
56.00,3500.00,3499.93,44.58
56.05,3500.00,3499.83,44.60
56.10,3500.00,3499.64,44.66
56.15,3500.00,3499.66,44.66
56.20,3500.00,3499.58,44.69
56.25,3500.00,3499.50,44.71
56.30,3500.00,3499.07,44.84
56.35,3500.00,3498.77,44.94
56.40,3500.00,3498.58,45.00
56.45,3500.00,3498.85,44.93
56.50,3500.00,3498.86,44.93
56.55,3500.00,3498.62,45.01
56.60,3500.00,3498.78,44.96
56.65,3500.00,3498.75,44.98
56.70,3500.00,3498.76,44.98
56.75,3500.00,3498.82,44.97
56.80,3500.00,3498.73,45.01
56.85,3500.00,3498.84,44.98
56.90,3500.00,3498.65,45.04
56.95,3500.00,3498.82,45.00
57.00,3500.00,3498.83,45.00
57.05,3500.00,3499.09,44.93
57.10,3500.00,3499.23,44.89
57.15,3500.00,3499.17,44.91
57.20,3500.00,3499.16,44.92
57.25,3500.00,3499.15,44.93
57.30,3500.00,3499.15,44.93
57.35,3500.00,3499.09,44.95
57.40,3500.00,3499.08,44.96
57.45,3500.00,3499.03,44.98
57.50,3500.00,3498.78,45.06
57.55,3500.00,3498.59,45.12
57.60,3500.00,3498.61,45.12
57.65,3500.00,3498.63,45.13
57.70,3500.00,3498.40,45.20
57.75,3500.00,3498.63,45.14
57.80,3500.00,3498.90,45.07
57.85,3500.00,3498.90,45.07
57.90,3500.00,3498.81,45.11
57.95,3500.00,3498.82,45.11
58.00,3500.00,3498.98,45.07
58.05,3500.00,3498.98,45.07
58.10,3500.00,3498.88,45.11
58.15,3500.00,3498.83,45.12
58.20,3500.00,3499.09,45.05
58.25,3500.00,3499.19,45.03
58.30,3500.00,3499.13,45.05
58.35,3500.00,3499.22,45.03
58.40,3500.00,3499.01,45.09
58.45,3500.00,3499.01,45.10
58.50,3500.00,3499.06,45.09
58.55,3500.00,3499.21,45.05
58.60,3500.00,3499.75,44.89
58.65,3500.00,3499.96,44.83
58.70,3500.00,3499.66,44.92
58.75,3500.00,3499.28,45.04
58.80,3500.00,3498.96,45.13
58.85,3500.00,3498.77,45.20
58.90,3500.00,3498.23,45.37
58.95,3500.00,3498.07,45.42
59.00,3500.00,3497.46,45.61
59.05,3500.00,3497.49,45.62
59.10,3500.00,3497.66,45.58
59.15,3500.00,3498.08,45.47
59.20,3500.00,3498.08,45.48
59.25,3500.00,3498.02,45.50
59.30,3500.00,3498.12,45.48
59.35,3500.00,3498.27,45.45
59.40,3500.00,3498.55,45.37
59.45,3500.00,3498.53,45.39
59.50,3500.00,3498.75,45.33
59.55,3500.00,3498.76,45.33
59.60,3500.00,3498.57,45.39
59.65,3500.00,3498.69,45.36
59.70,3500.00,3498.81,45.33
59.75,3500.00,3498.77,45.35
59.80,3500.00,3498.93,45.31
59.85,3500.00,3499.03,45.28
59.90,3500.00,3499.23,45.23
59.95,3500.00,3499.22,45.24
60.00,3500.00,3499.11,45.27
60.05,3500.00,3499.10,45.28
60.10,3500.00,3499.30,45.23
60.15,3500.00,3499.48,45.17
60.20,3500.00,3499.66,45.12
60.25,3500.00,3499.58,45.15
60.30,3500.00,3499.65,45.13
60.35,3500.00,3499.82,45.08
60.40,3500.00,3499.97,45.04
60.45,3500.00,3500.18,44.98
60.50,3500.00,3500.17,44.98
60.55,3500.00,3500.21,44.96
60.60,3500.00,3500.10,45.00
60.65,3500.00,3500.09,45.00
60.70,3500.00,3499.84,45.07
60.75,3500.00,3499.75,45.10
60.80,3500.00,3499.96,45.04
